Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,Group,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Strain,Tissue
SRR17266775,postnatal 21 days,RNA-Seq,150,260471400,PRJNA789927,SAMN24174906,107270675,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444333,wild type,PN21,NextSeq 500,GSM5740617,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740617,Lung,SRP351417,C57BL/6,lung
SRR17266782,postnatal 21 days,RNA-Seq,150,214873500,PRJNA789927,SAMN24174941,88421800,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444782,wild type,PN21,NextSeq 500,GSM5740582,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740582,Lung,SRP351417,C57BL/6,lung
SRR17266789,postnatal 21 days,RNA-Seq,150,181816800,PRJNA789927,SAMN24174948,76484848,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444775,wild type,PN21,NextSeq 500,GSM5740575,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740575,Lung,SRP351417,C57BL/6,lung
SRR17266805,postnatal 21 days,RNA-Seq,150,255070800,PRJNA789927,SAMN24175020,104920626,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444759,wild type,PN21,NextSeq 500,GSM5740503,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740503,Lung,SRP351417,C57BL/6,lung
SRR17266813,postnatal 21 days,RNA-Seq,150,209210250,PRJNA789927,SAMN24175028,86920587,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444751,wild type,PN21,NextSeq 500,GSM5740495,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740495,Lung,SRP351417,C57BL/6,lung
SRR17266814,postnatal 21 days,RNA-Seq,150,224895000,PRJNA789927,SAMN24175029,92808885,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444750,wild type,PN21,NextSeq 500,GSM5740494,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740494,Lung,SRP351417,C57BL/6,lung
SRR17266817,postnatal 21 days,RNA-Seq,150,229776450,PRJNA789927,SAMN24175032,94848705,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444747,wild type,PN21,NextSeq 500,GSM5740491,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740491,Lung,SRP351417,C57BL/6,lung
SRR17266819,postnatal 21 days,RNA-Seq,150,244959000,PRJNA789927,SAMN24175034,101591285,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444745,wild type,PN21,NextSeq 500,GSM5740489,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740489,Lung,SRP351417,C57BL/6,lung
SRR17266831,postnatal 21 days,RNA-Seq,150,261165150,PRJNA789927,SAMN24175046,106872680,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444649,wild type,PN21,NextSeq 500,GSM5740477,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740477,Lung,SRP351417,C57BL/6,lung
SRR17266833,postnatal 21 days,RNA-Seq,150,46650,PRJNA789927,SAMN24174320,98402,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444731,wild type,PN120,NextSeq 500,GSM5741203,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741203,Lung,SRP351417,C57BL/6,lung
SRR17266836,postnatal 21 days,RNA-Seq,150,215901750,PRJNA789927,SAMN24174323,88132679,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444728,wild type,PN120,NextSeq 500,GSM5741200,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741200,Lung,SRP351417,C57BL/6,lung
SRR17266837,postnatal 21 days,RNA-Seq,150,202304100,PRJNA789927,SAMN24174324,82924451,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444727,wild type,PN120,NextSeq 500,GSM5741199,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741199,Lung,SRP351417,C57BL/6,lung
SRR17266841,postnatal 21 days,RNA-Seq,150,270154950,PRJNA789927,SAMN24174328,110486746,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444723,wild type,PN120,NextSeq 500,GSM5741195,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741195,Lung,SRP351417,C57BL/6,lung
SRR17266846,postnatal 21 days,RNA-Seq,150,195906450,PRJNA789927,SAMN24174333,80428950,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444718,wild type,PN120,NextSeq 500,GSM5741190,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741190,Lung,SRP351417,C57BL/6,lung
SRR17266848,postnatal 21 days,RNA-Seq,150,261653100,PRJNA789927,SAMN24174335,107713279,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444716,wild type,PN120,NextSeq 500,GSM5741188,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741188,Lung,SRP351417,C57BL/6,lung
SRR17266852,postnatal 21 days,RNA-Seq,150,14781600,PRJNA789927,SAMN24174339,6297945,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444712,wild type,PN120,NextSeq 500,GSM5741184,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741184,Lung,SRP351417,C57BL/6,lung
SRR17266856,postnatal 21 days,RNA-Seq,150,352497000,PRJNA789927,SAMN24174343,143533522,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444708,wild type,PN120,NextSeq 500,GSM5741180,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741180,Lung,SRP351417,C57BL/6,lung
SRR17266859,postnatal 21 days,RNA-Seq,150,264031200,PRJNA789927,SAMN24174346,108116401,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444445,wild type,PN120,NextSeq 500,GSM5741177,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741177,Lung,SRP351417,C57BL/6,lung
SRR17266861,postnatal 21 days,RNA-Seq,150,238878150,PRJNA789927,SAMN24174404,98697814,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444703,wild type,PN120,NextSeq 500,GSM5741119,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741119,Lung,SRP351417,C57BL/6,lung
SRR17266864,postnatal 21 days,RNA-Seq,150,159387300,PRJNA789927,SAMN24174407,65958490,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444700,wild type,PN120,NextSeq 500,GSM5741116,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741116,Lung,SRP351417,C57BL/6,lung
SRR17266866,postnatal 21 days,RNA-Seq,150,172597050,PRJNA789927,SAMN24174409,72302905,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444698,wild type,PN120,NextSeq 500,GSM5741114,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741114,Lung,SRP351417,C57BL/6,lung
SRR17266870,postnatal 21 days,RNA-Seq,150,210404400,PRJNA789927,SAMN24174413,86842689,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444694,wild type,PN120,NextSeq 500,GSM5741110,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741110,Lung,SRP351417,C57BL/6,lung
SRR17266871,postnatal 21 days,RNA-Seq,150,217700850,PRJNA789927,SAMN24174414,90053786,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444693,wild type,PN120,NextSeq 500,GSM5741109,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741109,Lung,SRP351417,C57BL/6,lung
SRR17266878,postnatal 21 days,RNA-Seq,150,135508200,PRJNA789927,SAMN24174421,56092355,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444686,wild type,PN120,NextSeq 500,GSM5741102,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741102,Lung,SRP351417,C57BL/6,lung
SRR17266880,postnatal 21 days,RNA-Seq,150,223265700,PRJNA789927,SAMN24174423,91709410,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444684,wild type,PN120,NextSeq 500,GSM5741100,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741100,Lung,SRP351417,C57BL/6,lung
SRR17266892,postnatal 21 days,RNA-Seq,150,178954350,PRJNA789927,SAMN24174491,73735894,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444672,wild type,PN120,NextSeq 500,GSM5741032,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741032,Lung,SRP351417,C57BL/6,lung
SRR17266900,postnatal 21 days,RNA-Seq,150,193709250,PRJNA789927,SAMN24174499,79306418,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444664,wild type,PN120,NextSeq 500,GSM5741024,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741024,Lung,SRP351417,C57BL/6,lung
SRR17266904,postnatal 21 days,RNA-Seq,150,229812600,PRJNA789927,SAMN24174503,95947007,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444660,wild type,PN120,NextSeq 500,GSM5741020,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741020,Lung,SRP351417,C57BL/6,lung
SRR17266912,postnatal 21 days,RNA-Seq,150,241524300,PRJNA789927,SAMN24174511,99937183,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444652,wild type,PN120,NextSeq 500,GSM5741012,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741012,Lung,SRP351417,C57BL/6,lung
SRR17266914,postnatal 21 days,RNA-Seq,150,125565450,PRJNA789927,SAMN24174513,51555277,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444650,wild type,PN120,NextSeq 500,GSM5741010,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741010,Lung,SRP351417,C57BL/6,lung
SRR17266916,postnatal 21 days,RNA-Seq,150,249320400,PRJNA789927,SAMN24175047,103487847,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444648,wild type,PN21,NextSeq 500,GSM5740476,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740476,Lung,SRP351417,C57BL/6,lung
SRR17266278,postnatal 21 days,RNA-Seq,150,225742200,PRJNA789927,SAMN24174717,91596421,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444410,wild type,PN90,NextSeq 500,GSM5740806,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740806,Lung,SRP351417,C57BL/6,lung
SRR17266354,postnatal 21 days,RNA-Seq,150,68518050,PRJNA789927,SAMN24174821,27772723,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444334,wild type,PN21,NextSeq 500,GSM5740702,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740702,Lung,SRP351417,C57BL/6,lung
SRR17266428,postnatal 21 days,RNA-Seq,150,219297450,PRJNA789927,SAMN24174447,91243757,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444260,wild type,PN120,NextSeq 500,GSM5741076,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741076,Lung,SRP351417,C57BL/6,lung
SRR17266459,postnatal 21 days,RNA-Seq,150,197210550,PRJNA789927,SAMN24174534,81357966,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444229,wild type,PN120,NextSeq 500,GSM5740989,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740989,Lung,SRP351417,C57BL/6,lung
SRR17266519,postnatal 21 days,RNA-Seq,150,178121100,PRJNA789927,SAMN24174468,73765999,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444607,wild type,PN120,NextSeq 500,GSM5741055,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741055,Lung,SRP351417,C57BL/6,lung
SRR17266524,postnatal 21 days,RNA-Seq,150,265183200,PRJNA789927,SAMN24174473,108913273,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444602,wild type,PN120,NextSeq 500,GSM5741050,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741050,Lung,SRP351417,C57BL/6,lung
SRR17266589,postnatal 21 days,RNA-Seq,150,292428600,PRJNA789927,SAMN24174678,118775830,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444537,wild type,PN90,NextSeq 500,GSM5740845,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740845,Lung,SRP351417,C57BL/6,lung
SRR17266609,postnatal 21 days,RNA-Seq,150,60593400,PRJNA789927,SAMN24174754,24376452,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444517,wild type,PN90,NextSeq 500,GSM5740769,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740769,Lung,SRP351417,C57BL/6,lung
SRR17266613,postnatal 21 days,RNA-Seq,150,173997900,PRJNA789927,SAMN24174758,69717326,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444513,wild type,PN90,NextSeq 500,GSM5740765,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740765,Lung,SRP351417,C57BL/6,lung
SRR17266631,postnatal 21 days,RNA-Seq,150,39914250,PRJNA789927,SAMN24174566,15953906,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444933,wild type,PN120,NextSeq 500,GSM5740957,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740957,Lung,SRP351417,C57BL/6,lung
SRR17266695,postnatal 21 days,RNA-Seq,150,213280500,PRJNA789927,SAMN24174686,84652807,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444869,wild type,PN90,NextSeq 500,GSM5740837,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740837,Lung,SRP351417,C57BL/6,lung
SRR17266740,postnatal 21 days,RNA-Seq,150,239558400,PRJNA789927,SAMN24174843,98357925,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444824,wild type,PN21,NextSeq 500,GSM5740680,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740680,Lung,SRP351417,C57BL/6,lung
SRR17266793,postnatal 21 days,RNA-Seq,150,289653300,PRJNA789927,SAMN24174952,118803709,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444771,wild type,PN21,NextSeq 500,GSM5740571,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740571,Lung,SRP351417,C57BL/6,lung
SRR17266798,postnatal 21 days,RNA-Seq,150,224771850,PRJNA789927,SAMN24174957,94031622,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444766,wild type,PN21,NextSeq 500,GSM5740566,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740566,Lung,SRP351417,C57BL/6,lung
SRR17266816,postnatal 21 days,RNA-Seq,150,52879650,PRJNA789927,SAMN24175031,22053773,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444748,wild type,PN21,NextSeq 500,GSM5740492,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740492,Lung,SRP351417,C57BL/6,lung
SRR17266820,postnatal 21 days,RNA-Seq,150,149077350,PRJNA789927,SAMN24175035,62268685,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444744,wild type,PN21,NextSeq 500,GSM5740488,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740488,Lung,SRP351417,C57BL/6,lung
SRR17266849,postnatal 21 days,RNA-Seq,150,220407600,PRJNA789927,SAMN24174336,90332222,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444715,wild type,PN120,NextSeq 500,GSM5741187,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741187,Lung,SRP351417,C57BL/6,lung
SRR17266875,postnatal 21 days,RNA-Seq,150,196736550,PRJNA789927,SAMN24174418,80393151,STANFORD UNIVERSITY,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13444689,wild type,PN120,NextSeq 500,GSM5741105,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741105,Lung,SRP351417,C57BL/6,lung
SRR17266218,postnatal 21 days,RNA-Seq,150,25350,PRJNA789927,SAMN24174970,82005,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444469,wild type,PN21,NextSeq 500,GSM5740553,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740553,Lung,SRP351417,C57BL/6,lung
SRR17266237,postnatal 21 days,RNA-Seq,150,204983700,PRJNA789927,SAMN24174989,84482421,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444450,wild type,PN21,NextSeq 500,GSM5740534,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740534,Lung,SRP351417,C57BL/6,lung
SRR17266258,postnatal 21 days,RNA-Seq,150,119977650,PRJNA789927,SAMN24174361,49148589,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444430,wild type,PN120,NextSeq 500,GSM5741162,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741162,Lung,SRP351417,C57BL/6,lung
SRR17266284,postnatal 21 days,RNA-Seq,150,121627800,PRJNA789927,SAMN24174723,48106331,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444404,wild type,PN90,NextSeq 500,GSM5740800,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740800,Lung,SRP351417,C57BL/6,lung
SRR17266291,postnatal 21 days,RNA-Seq,150,217365450,PRJNA789927,SAMN24174730,86647977,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444397,wild type,PN90,NextSeq 500,GSM5740793,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740793,Lung,SRP351417,C57BL/6,lung
SRR17266294,postnatal 21 days,RNA-Seq,150,132290400,PRJNA789927,SAMN24174733,53631438,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444394,wild type,PN90,NextSeq 500,GSM5740790,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740790,Lung,SRP351417,C57BL/6,lung
SRR17266306,postnatal 21 days,RNA-Seq,150,130257900,PRJNA789927,SAMN24174773,52581118,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444382,wild type,PN90,NextSeq 500,GSM5740750,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740750,Lung,SRP351417,C57BL/6,lung
SRR17266321,postnatal 21 days,RNA-Seq,150,339021300,PRJNA789927,SAMN24174788,137192658,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444367,wild type,PN90,NextSeq 500,GSM5740735,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740735,Lung,SRP351417,C57BL/6,lung
SRR17266324,postnatal 21 days,RNA-Seq,150,180527250,PRJNA789927,SAMN24174791,72963592,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444364,wild type,PN90,NextSeq 500,GSM5740732,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740732,Lung,SRP351417,C57BL/6,lung
SRR17266361,postnatal 21 days,RNA-Seq,150,171915450,PRJNA789927,SAMN24174912,71238712,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444327,wild type,PN21,NextSeq 500,GSM5740611,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740611,Lung,SRP351417,C57BL/6,lung
SRR17266371,postnatal 21 days,RNA-Seq,150,255563400,PRJNA789927,SAMN24174922,106187716,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444317,wild type,PN21,NextSeq 500,GSM5740601,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740601,Lung,SRP351417,C57BL/6,lung
SRR17266392,postnatal 21 days,RNA-Seq,150,214635900,PRJNA789927,SAMN24174999,88518768,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444296,wild type,PN21,NextSeq 500,GSM5740524,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740524,Lung,SRP351417,C57BL/6,lung
SRR17266403,postnatal 21 days,RNA-Seq,150,165122100,PRJNA789927,SAMN24175010,68976261,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444285,wild type,PN21,NextSeq 500,GSM5740513,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740513,Lung,SRP351417,C57BL/6,lung
SRR17266450,postnatal 21 days,RNA-Seq,150,219351900,PRJNA789927,SAMN24174525,91649492,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444238,wild type,PN120,NextSeq 500,GSM5740998,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5740998,Lung,SRP351417,C57BL/6,lung
SRR17266489,postnatal 21 days,RNA-Seq,150,114947850,PRJNA789927,SAMN24174382,46605580,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444637,wild type,PN120,NextSeq 500,GSM5741141,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741141,Lung,SRP351417,C57BL/6,lung
SRR17266511,postnatal 21 days,RNA-Seq,150,234530400,PRJNA789927,SAMN24174460,97458721,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444615,wild type,PN120,NextSeq 500,GSM5741063,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741063,Lung,SRP351417,C57BL/6,lung
SRR17266515,postnatal 21 days,RNA-Seq,150,34774350,PRJNA789927,SAMN24174464,14238791,STANFORD UNIVERSITY,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX13444611,wild type,PN120,NextSeq 500,GSM5741059,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2022-12-06T00:00:00Z,GSM5741059,Lung,SRP351417,C57BL/6,lung
